date,region,market_id,campaign_id,campaign_name,channel,device,audience_segment,incentive_spend,marketing_spend,total_spend,orders_placed,orders_fulfilled,orders_unfulfilled,shoppers_active,shoppers_needed,supply_gap,gross_revenue,net_revenue,avg_order_value,new_customers,customer_ltv,customer_retention_rate,impressions,clicks,click_through_rate,conversion_rate,avg_delivery_time_min,order_cancellations,satisfaction_score
3/18/2025,Midwest,MI02,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Returning,5409.95,4687.09,10097.04,387,338,49,264,238,-26,20901.07,10804.03,61.84,468,107717.74,0.53,40015,3569,0.0892,0.0947,62.89,4,6.7
3/18/2025,Midwest,MI01,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Lapsed,4998.91,6757.53,11756.44,221,218,3,299,305,6,4365.25,-7391.19,20.02,153,29828.18,0.42,73976,2061,0.0279,0.1058,97.88,8,6.4
3/18/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Social,Mobile,New,659.67,8282.98,8942.65,1382,1251,131,160,270,110,37937.68,28995.03,30.33,28,5068.26,0.54,72854,9301,0.1277,0.1345,91.44,50,7.4
3/18/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,New,1752.45,10300.82,12053.27,1188,1071,117,383,364,-19,25585.74,13532.47,23.89,369,29155.93,0.21,64123,3294,0.0514,0.3251,115.05,27,8.1
3/18/2025,Northeast,NO05,NEW_USER_Q1,New User Acquisition,Social,Desktop,New,3462.96,7212.34,10675.3,234,223,11,489,615,126,24376.99,13701.69,109.31,317,58149.05,0.47,48796,676,0.0139,0.3299,104.15,1,7.9
3/18/2025,Midwest,MI04,NEW_USER_Q1,New User Acquisition,Social,Mobile,New,1744.85,5804.47,7549.32,827,734,93,319,407,88,51471.05,43921.73,70.12,171,51132.38,0.43,13587,985,0.0725,0.7452,62.65,27,7.5
3/19/2025,Southeast,SO03,CUST_RET_Q1,Customer Retargeting,Social,Desktop,New,4107.96,13086.67,17194.63,915,894,21,461,527,66,90630.71,73436.08,101.38,162,23497.92,0.44,12556,558,0.0444,1.6022,72.9,42,8.3
3/19/2025,West,WE03,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,Lapsed,6220.11,9279.69,15499.8,1002,995,7,97,119,22,25817.42,10317.62,25.95,438,69986.9,0.71,81018,4347,0.0537,0.2289,53.04,4,7.5
3/19/2025,Southeast,SO02,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,Returning,4657.78,4289.63,8947.41,1438,1330,108,439,509,70,97660.64,88713.23,73.43,177,11136.34,0.5,40194,3115,0.0775,0.427,40.66,63,8.1
3/19/2025,Southeast,SO02,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,2612.43,8269.14,10881.57,1663,1491,172,216,212,-4,88123,77241.43,59.1,156,20891.28,0.65,55935,5385,0.0963,0.2769,80.12,46,8.3
3/19/2025,Northeast,NO04,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,Lapsed,8992.86,5724.72,14717.58,926,904,22,304,322,18,33911.13,19193.55,37.51,354,19933.51,0.35,77537,6441,0.0831,0.1404,83,3,6
3/19/2025,Midwest,MI02,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Lapsed,8589.6,3192.58,11782.18,204,187,17,481,432,-49,4690.96,-7091.22,25.09,271,20147.27,0.38,45252,6413,0.1417,0.0292,90.38,1,7.4
3/19/2025,Southeast,SO03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,9122.98,5264.9,14387.88,304,298,6,217,263,46,24259.9,9872.02,81.41,195,21172.37,0.55,52553,7879,0.1499,0.0378,105.17,14,6.9
3/19/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Email,Mobile,Lapsed,568.59,5432.35,6000.94,1903,1718,185,102,150,48,168795.56,162794.62,98.25,410,57304.75,0.23,64238,7283,0.1134,0.2359,102.55,66,7.1
3/19/2025,Southeast,SO03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,1509.91,13694.39,15204.3,923,889,34,478,595,117,104669.88,89465.58,117.74,422,69805.04,0.32,12969,1626,0.1254,0.5467,98.96,31,7.7
3/20/2025,Midwest,MI03,NEW_USER_Q1,New User Acquisition,Email,Mobile,New,6956.65,4055.55,11012.2,1928,1866,62,476,549,73,115240.57,104228.37,61.76,449,121701.34,0.56,30757,2948,0.0958,0.633,45.03,51,6.2
3/20/2025,Midwest,MI01,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,New,3714.49,14097.32,17811.81,1393,1227,166,382,416,34,95884.4,78072.59,78.15,238,69487.94,0.73,43372,1488,0.0343,0.8246,92.12,46,7.4
3/20/2025,Northeast,NO03,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Lapsed,4694.7,14229.79,18924.49,1179,1132,47,363,475,112,118109.86,99185.37,104.34,153,20271.54,0.78,36367,1740,0.0478,0.6506,102.32,58,8.9
3/20/2025,Midwest,MI01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Mobile,New,952.34,14427.83,15380.17,775,688,87,320,379,59,71194.14,55813.97,103.48,361,63040.93,0.41,43637,813,0.0186,0.8462,48.79,14,6.3
3/20/2025,Southeast,SO01,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Lapsed,6164.2,9042.07,15206.27,1756,1645,111,249,378,129,123826.96,108620.69,75.27,85,10463.56,0.44,61616,7944,0.1289,0.2071,74.98,59,7.1
3/20/2025,Midwest,MI02,NEW_USER_Q1,New User Acquisition,Email,Mobile,Returning,712.29,3401.18,4113.47,1269,1153,116,189,289,100,120806.53,116693.06,104.78,73,6980.19,0.57,13417,628,0.0468,1.836,93.92,3,8.8
3/20/2025,West,WE01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,Lapsed,4863.29,8917.01,13780.3,197,186,11,88,75,-13,7144.82,-6635.48,38.41,106,30514.15,0.58,55435,842,0.0152,0.2209,42.67,5,6.2
3/20/2025,West,WE03,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,1125.01,12335.76,13460.77,1363,1321,42,229,194,-35,69551.16,56090.39,52.65,318,31536.57,0.65,81225,8439,0.1039,0.1565,62.64,49,8.4
3/21/2025,Midwest,MI01,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,New,4230.94,8747.2,12978.14,646,582,64,474,541,67,57879.06,44900.92,99.45,96,24909.8,0.72,17322,1178,0.068,0.4941,31.19,8,6.5
3/21/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Email,Desktop,New,6777.59,11449.08,18226.67,692,691,1,374,392,18,77439.78,59213.11,112.07,25,3602.59,0.54,27312,1874,0.0686,0.3687,49.77,8,7.7
3/21/2025,West,WE03,CUST_RET_Q1,Customer Retargeting,Social,Mobile,Returning,5042.51,11751.58,16794.09,678,595,83,83,129,46,67714.82,50920.73,113.81,160,37828.71,0.7,44601,6216,0.1394,0.0957,103.83,13,8
3/21/2025,West,WE05,CUST_RET_Q1,Customer Retargeting,Social,Mobile,New,8819.31,12219.84,21039.15,403,347,56,466,451,-15,34394.54,13355.39,99.12,158,41338.11,0.5,79948,2808,0.0351,0.1236,98.9,1,8.2
3/21/2025,West,WE04,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,Returning,6868.04,9993.97,16862.01,1996,1975,21,214,295,81,106947.65,90085.64,54.15,131,31717.32,0.33,86195,3848,0.0446,0.5133,37.17,16,6.6
3/21/2025,West,WE04,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Returning,3536.66,6335.53,9872.19,1583,1510,73,94,229,135,90699.34,80827.15,60.07,41,10480.12,0.5,88789,4238,0.0477,0.3563,39.02,73,7.2
3/21/2025,Southeast,SO04,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,New,2337.1,8519.11,10856.21,1808,1606,202,133,255,122,44756.6,33900.39,27.87,142,28994.2,0.58,23277,1069,0.0459,1.5023,39.08,68,8
3/21/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,New,8597.38,5789.33,14386.71,1273,1109,164,368,458,90,36662.03,22275.32,33.06,283,48247.56,0.23,42098,4194,0.0996,0.2644,119.14,35,7.1
3/22/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Returning,6127.87,12545.53,18673.4,1691,1605,86,89,129,40,170851.11,152177.71,106.45,298,80357.93,0.68,20623,914,0.0443,1.756,44.16,47,8.1
3/22/2025,West,WE02,CUST_RET_Q1,Customer Retargeting,Paid Search,Mobile,New,1033.29,12938.19,13971.48,1021,1001,20,398,411,13,38648.75,24677.27,38.61,58,9210.12,0.76,27201,578,0.0212,1.7318,95.51,49,8.7
3/22/2025,Northeast,NO03,NEW_USER_Q1,New User Acquisition,Email,Desktop,Returning,708.83,12237.76,12946.59,1105,998,107,393,348,-45,45591.64,32645.05,45.68,353,79198.34,0.59,2313,346,0.1496,2.8844,30.2,21,6.5
3/22/2025,Midwest,MI04,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,New,9842.18,12775.5,22617.68,1452,1252,200,496,641,145,121628.46,99010.78,97.15,450,53926.33,0.41,52428,908,0.0173,1.3789,100.46,11,6.1
3/22/2025,West,WE03,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,New,2292.01,8110.56,10402.57,953,892,61,159,207,48,74111.91,63709.34,83.09,80,18412.33,0.5,53234,7387,0.1388,0.1208,34.96,37,8.2
3/22/2025,Northeast,NO05,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Lapsed,4652.68,10873.97,15526.65,399,350,49,184,331,147,23657.43,8130.78,67.59,68,9398.91,0.29,52952,3787,0.0715,0.0924,56.81,7,6.2
3/22/2025,West,WE05,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Returning,3410.91,8012.11,11423.02,1106,1092,14,101,168,67,113604.72,102181.7,104.03,64,17669.67,0.25,10754,363,0.0338,3.0083,47.08,11,6.2
3/22/2025,Southeast,SO03,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Returning,1598.31,2439.48,4037.79,515,473,42,170,122,-48,15520.79,11483,32.81,236,69643.1,0.43,48878,3405,0.0697,0.1389,41.79,25,6.4
3/22/2025,Southeast,SO01,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Lapsed,4413.03,2027.38,6440.41,206,203,3,362,408,46,6197.45,-242.96,30.53,46,6075.55,0.72,85719,3683,0.043,0.0551,52,10,8.1
3/23/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,New,3747.26,4631.93,8379.19,1509,1364,145,168,257,89,140581.27,132202.08,103.07,302,46010.58,0.53,63516,3253,0.0512,0.4193,115.36,23,6.3
3/23/2025,Northeast,NO03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,Lapsed,8880.29,6508.27,15388.56,1789,1633,156,433,524,91,152003.06,136614.5,93.08,323,95248.73,0.29,35521,1305,0.0367,1.2513,60.44,88,8.8
3/23/2025,West,WE04,NEW_USER_Q1,New User Acquisition,Email,Mobile,Lapsed,9144.46,6282.45,15426.91,790,682,108,235,341,106,40077.65,24650.74,58.76,484,126354.09,0.61,72854,2431,0.0334,0.2805,94.17,12,6.5
3/23/2025,West,WE04,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Lapsed,5622.32,4571.31,10193.63,996,982,14,133,277,144,40523.63,30330,41.27,395,101356.04,0.62,75308,9802,0.1302,0.1002,71.73,37,8.8
3/23/2025,Southeast,SO02,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,Returning,5604.12,10479.74,16083.86,483,414,69,96,84,-12,12534.61,-3549.25,30.28,99,16225.28,0.73,38534,1143,0.0297,0.3622,68.23,16,6.5
3/23/2025,Southeast,SO05,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,Lapsed,2732.8,10131.94,12864.74,725,681,44,369,420,51,14771.76,1907.02,21.69,219,60915.13,0.31,94144,11558,0.1228,0.0589,36.91,13,8
3/23/2025,West,WE04,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,New,8403.44,6649.28,15052.72,1028,1017,11,487,453,-34,113677.48,98624.76,111.78,335,83243.74,0.49,1595,140,0.0878,7.2643,118.05,23,8.8
3/23/2025,Southeast,SO05,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Returning,4548.16,8732.5,13280.66,1906,1710,196,366,463,97,183781.75,170501.09,107.47,114,32524.62,0.72,58888,5127,0.0871,0.3335,104.33,53,6.4
3/23/2025,Southeast,SO03,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,New,2395.93,1528.98,3924.91,322,310,12,285,320,35,13360.36,9435.45,43.1,410,102619.32,0.43,68421,4669,0.0682,0.0664,118.01,10,8.8
3/23/2025,Midwest,MI03,NEW_USER_Q1,New User Acquisition,Social,Mobile,New,7754.35,4615.7,12370.05,1487,1296,191,423,482,59,123485.09,111115.04,95.28,29,4457.65,0.66,54031,1715,0.0317,0.7557,90,70,7.2
3/23/2025,West,WE01,CUST_RET_Q1,Customer Retargeting,Email,Desktop,New,9785.01,12810.22,22595.23,1429,1287,142,256,316,60,74274.31,51679.08,57.71,426,68287.92,0.63,83104,5124,0.0617,0.2512,94.99,59,8.9
3/23/2025,Northeast,NO05,NEW_USER_Q1,New User Acquisition,Social,Mobile,New,4397.56,2491.83,6889.39,527,451,76,453,511,58,11376.28,4486.89,25.22,59,14283.9,0.25,30722,449,0.0146,1.0045,30.1,24,6.8
3/23/2025,Midwest,MI02,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,Returning,8925.61,6967.24,15892.85,1555,1529,26,86,99,13,75877.5,59984.65,49.63,398,42177.77,0.47,91941,8052,0.0876,0.1899,93.48,70,7.2
3/23/2025,Southeast,SO03,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,8464.21,8777.13,17241.34,1940,1707,233,315,284,-31,54521.69,37280.35,31.94,438,35708.25,0.44,19179,1924,0.1003,0.8872,79.21,23,8.1
3/23/2025,West,WE03,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Lapsed,9896.21,10383.69,20279.9,155,150,5,71,88,17,7766.41,-12513.49,51.78,75,5879.15,0.27,67538,2847,0.0422,0.0527,33.2,4,6.3
3/23/2025,Southeast,SO01,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,1484.24,2800.22,4284.46,1817,1805,12,440,504,64,55156.4,50871.94,30.56,72,10958.65,0.62,18426,571,0.031,3.1611,89.38,68,8.5
3/24/2025,Midwest,MI05,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Returning,5672.65,1080.62,6753.27,1778,1679,99,248,340,92,150348.94,143595.67,89.55,325,60815.6,0.56,9927,618,0.0623,2.7168,50.45,10,7.8
3/24/2025,West,WE05,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,Lapsed,2056.87,9999.46,12056.33,1956,1763,193,101,152,51,86475.94,74419.61,49.05,197,36386.54,0.24,37081,3953,0.1066,0.446,113.75,83,7.9
3/24/2025,Northeast,NO05,NEW_USER_Q1,New User Acquisition,Email,Mobile,Lapsed,8097.32,2725.26,10822.58,1930,1771,159,394,405,11,195394.08,184571.5,110.33,374,107660.09,0.31,38842,4392,0.1131,0.4032,76.16,13,7.9
3/24/2025,Midwest,MI03,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,New,2565.8,6133.5,8699.3,635,622,13,201,337,136,38461.11,29761.81,61.83,333,36768.11,0.24,42269,2545,0.0602,0.2444,54.1,24,8.3
3/24/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,Lapsed,9088.33,5482.54,14570.87,1052,1027,25,385,372,-13,103290.21,88719.34,100.57,343,44005.36,0.31,3597,274,0.0762,3.7482,33.52,28,7
3/24/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Lapsed,2618.03,3632.82,6250.85,1423,1214,209,402,491,89,25724.4,19473.55,21.19,165,29656.17,0.56,45610,859,0.0188,1.4133,112.22,9,7.9
3/24/2025,West,WE01,CUST_RET_Q1,Customer Retargeting,Referral,Mobile,New,2875.54,6838.68,9714.22,695,620,75,335,450,115,58249.21,48534.99,93.95,306,26167.71,0.62,79655,11670,0.1465,0.0531,108.61,13,8.8
3/24/2025,Midwest,MI04,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,Returning,5306.67,4112.94,9419.61,942,934,8,156,192,36,100584.23,91164.62,107.69,396,118169.91,0.26,48801,5104,0.1046,0.183,116.42,14,7.4
3/24/2025,West,WE01,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,3192.28,9961.27,13153.55,545,475,70,353,434,81,39027.4,25873.85,82.16,394,38284.22,0.54,36572,2040,0.0558,0.2328,73.93,14,7.5
3/24/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Desktop,New,2041.59,13495.59,15537.18,1098,973,125,465,463,-2,71353.8,55816.62,73.33,310,48772.3,0.65,4936,325,0.0658,2.9938,75.71,17,7
3/24/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Email,Desktop,Lapsed,9248.42,5815.45,15063.87,1530,1517,13,490,496,6,100749.31,85685.44,66.41,172,47673.79,0.51,72778,10107,0.1389,0.1501,114.14,18,8.1
3/24/2025,Southeast,SO01,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,New,8105.92,14610.19,22716.11,321,307,14,221,327,106,23793.28,1077.17,77.5,374,20558.77,0.52,15847,1026,0.0647,0.2992,67.81,15,6.4
3/25/2025,Northeast,NO02,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,New,3888.95,8469.17,12358.12,404,394,10,93,98,5,30942.96,18584.84,78.54,216,40939.57,0.52,35707,1705,0.0477,0.2311,35.14,4,8.8
3/25/2025,Midwest,MI03,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Returning,9221.73,4920.52,14142.25,182,181,1,436,555,119,16277.61,2135.36,89.93,293,15968.98,0.78,73766,6512,0.0883,0.0278,86.54,8,6.8
3/25/2025,Northeast,NO05,NEW_USER_Q1,New User Acquisition,Paid Search,Desktop,Lapsed,1048.18,7221.11,8269.29,1981,1789,192,323,445,122,80684.15,72414.86,45.1,477,92280.57,0.45,53160,2320,0.0436,0.7711,47.24,19,6.3
3/25/2025,Midwest,MI01,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,6228.88,9665.88,15894.76,1330,1299,31,271,330,59,69532.75,53637.99,53.53,240,38123.62,0.44,36903,4976,0.1348,0.2611,57.54,10,8.4
3/25/2025,Southeast,SO05,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Lapsed,5814.35,12598.83,18413.18,910,907,3,437,577,140,53980.59,35567.41,59.52,306,31432.8,0.71,98783,12126,0.1228,0.0748,115.21,19,7.1
3/25/2025,Northeast,NO02,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,New,3277.94,13248.56,16526.5,374,351,23,282,301,19,23129.84,6603.34,65.9,98,11088.36,0.7,79210,1959,0.0247,0.1792,81.54,3,8.6
3/25/2025,Northeast,NO04,CUST_RET_Q1,Customer Retargeting,Email,Desktop,Lapsed,7477.63,6140.43,13618.06,233,219,14,401,474,73,7149.92,-6468.14,32.65,245,32752.54,0.62,40470,4393,0.1085,0.0499,74.33,1,7.3
3/25/2025,Southeast,SO03,NEW_USER_Q1,New User Acquisition,Email,Desktop,Lapsed,7217.41,13538.16,20755.57,789,679,110,169,190,21,68040.05,47284.48,100.21,407,105548.07,0.73,71218,5237,0.0735,0.1297,83.55,18,7
3/25/2025,Southeast,SO01,LOYALTY_Q1,Loyalty Rewards,Social,Desktop,Returning,4748.59,8978.65,13727.24,117,103,14,84,167,83,6767.12,-6960.12,65.7,263,45264.39,0.28,75783,10897,0.1438,0.0095,107.09,5,7.4
3/26/2025,Northeast,NO03,CUST_RET_Q1,Customer Retargeting,Email,Mobile,Lapsed,2110.18,8795.22,10905.4,1858,1814,44,372,425,53,49053.49,38148.09,27.04,123,25061.47,0.79,36777,1676,0.0456,1.0823,56.58,89,8.2
3/26/2025,Southeast,SO01,NEW_USER_Q1,New User Acquisition,Social,Mobile,Lapsed,9079.94,9641.69,18721.63,837,755,82,147,178,31,44714.43,25992.8,59.22,356,25899.19,0.64,95456,7823,0.082,0.0965,100.53,29,7.9
3/26/2025,Southeast,SO05,NEW_USER_Q1,New User Acquisition,Referral,Mobile,Lapsed,2353.02,14447.96,16800.98,1838,1822,16,341,472,131,162861.9,146060.92,89.39,392,61233.2,0.28,2509,190,0.0757,9.5895,93.6,26,7
3/26/2025,Midwest,MI01,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,New,1319.37,14111.92,15431.29,551,532,19,119,224,105,19050.51,3619.22,35.81,176,40311.24,0.28,15849,2223,0.1403,0.2393,101.97,5,6.7
3/26/2025,Southeast,SO05,NEW_USER_Q1,New User Acquisition,Social,Desktop,Lapsed,5192.88,12082.96,17275.84,1653,1547,106,65,207,142,133237.74,115961.9,86.13,65,7299.09,0.63,11857,1639,0.1382,0.9439,34.5,12,8.7
3/26/2025,West,WE05,LOYALTY_Q1,Loyalty Rewards,Referral,Mobile,New,7745.21,3820.46,11565.67,726,695,31,348,396,48,28620.05,17054.38,41.18,60,7821.94,0.3,57488,6393,0.1112,0.1087,88.01,23,7.4
3/26/2025,Midwest,MI01,LOYALTY_Q1,Loyalty Rewards,Social,Mobile,New,7273.8,4829.04,12102.84,410,398,12,226,238,12,35759.52,23656.68,89.85,344,72837.42,0.5,39839,3509,0.0881,0.1134,107.52,12,8.1
3/26/2025,Midwest,MI01,INC_Q1_BONUS,Winter Shopper Incentive,Social,Desktop,Lapsed,3929.21,11968.56,15897.77,1213,1037,176,61,170,109,95686.82,79789.05,92.27,205,43738.46,0.61,43692,3620,0.0829,0.2865,48.38,58,7
3/26/2025,West,WE03,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,Lapsed,8357.69,9507.49,17865.18,1251,1224,27,359,355,-4,81130.47,63265.29,66.28,425,101653.53,0.67,88988,10602,0.1191,0.1154,108.74,31,6
3/27/2025,Midwest,MI04,CUST_RET_Q1,Customer Retargeting,Email,Mobile,New,1008.11,14419.58,15427.69,175,158,17,333,410,77,10783.83,-4643.86,68.25,376,26628.73,0.26,90112,7886,0.0875,0.02,49.15,4,8.4
3/27/2025,Northeast,NO01,CUST_RET_Q1,Customer Retargeting,Social,Desktop,Returning,2094.24,2685.09,4779.33,977,958,19,376,518,142,41370.4,36591.07,43.18,10,797.85,0.51,69689,1409,0.0202,0.6799,96.96,32,8.2
3/27/2025,Midwest,MI02,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,Returning,5815.01,1203.48,7018.49,1811,1563,248,168,160,-8,142752.19,135733.7,91.33,66,19512.55,0.52,16926,2160,0.1276,0.7236,88.32,86,7.5
3/27/2025,Midwest,MI05,NEW_USER_Q1,New User Acquisition,Paid Search,Mobile,New,4223.69,4690.48,8914.17,1156,1056,100,52,92,40,97905.05,88990.88,92.71,236,20466.76,0.71,39712,1695,0.0427,0.623,53.71,15,8.4
3/27/2025,Northeast,NO04,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Lapsed,7978.88,6722.37,14701.25,1741,1665,76,125,134,9,101033.75,86332.5,60.68,90,6406.4,0.57,46752,3764,0.0805,0.4423,88.14,85,7.6
3/27/2025,Midwest,MI01,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,New,6885.09,9501.21,16386.3,1956,1739,217,229,215,-14,137230.3,120844,78.91,184,30992.97,0.68,99092,2154,0.0217,0.8073,61.23,64,6.1
3/27/2025,Southeast,SO04,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Desktop,Returning,7383.79,4988.2,12371.99,1012,958,54,486,560,74,91060.2,78688.21,95.05,62,3798.42,0.31,75855,8614,0.1136,0.1112,52.7,6,7.9
3/28/2025,West,WE04,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,Returning,4665.5,10408.37,15073.87,150,137,13,112,251,139,6665.62,-8408.25,48.65,323,85627.67,0.35,71313,8925,0.1252,0.0154,62.42,3,7
3/28/2025,Southeast,SO02,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,5369.84,6782.44,12152.28,1104,1010,94,365,439,74,65175.83,53023.55,64.53,240,33554,0.56,46893,4750,0.1013,0.2126,58.09,27,6.8
3/28/2025,Southeast,SO02,CUST_RET_Q1,Customer Retargeting,Social,Desktop,New,527.75,1556.72,2084.47,361,309,52,185,258,73,20691.93,18607.46,66.96,450,59776.54,0.49,96655,7322,0.0758,0.0422,70.27,16,7.5
3/28/2025,Northeast,NO01,INC_Q1_BONUS,Winter Shopper Incentive,Email,Desktop,New,4680.55,11215.97,15896.52,1501,1411,90,389,515,126,144274,128377.48,102.25,478,111723.64,0.52,52493,5538,0.1055,0.2548,115.49,51,8.2
3/28/2025,Southeast,SO03,CUST_RET_Q1,Customer Retargeting,Paid Search,Desktop,Lapsed,8075.25,8111.28,16186.53,1490,1485,5,100,92,-8,104238.89,88052.36,70.19,225,37511.89,0.42,97952,11920,0.1217,0.1246,107.79,67,8.8
3/28/2025,Midwest,MI03,CUST_RET_Q1,Customer Retargeting,Referral,Desktop,Lapsed,6420.14,2042,8462.14,461,447,14,373,450,77,50115.97,41653.83,112.12,234,44267.49,0.64,32958,1519,0.0461,0.2943,66.61,12,7.5
3/28/2025,Southeast,SO04,INC_Q1_BONUS,Winter Shopper Incentive,Referral,Mobile,New,7011.68,11906.08,18917.76,1301,1134,167,391,511,120,114796.79,95879.03,101.23,68,17134.95,0.31,16732,1735,0.1037,0.6536,72.93,6,8.2
3/28/2025,Northeast,NO01,NEW_USER_Q1,New User Acquisition,Social,Mobile,Returning,3722.43,5517.57,9240,1293,1208,85,497,624,127,65338.67,56098.67,54.09,261,25580.2,0.58,77025,11058,0.1436,0.1092,99.76,8,8.2
3/28/2025,Southeast,SO04,NEW_USER_Q1,New User Acquisition,Email,Mobile,Lapsed,9223.45,9442.05,18665.5,277,268,9,393,359,-34,23260.38,4594.88,86.79,459,38115.56,0.43,94332,6441,0.0683,0.0416,104.97,12,7.8
3/28/2025,Northeast,NO03,INC_Q1_BONUS,Winter Shopper Incentive,Paid Search,Mobile,New,2685,1080.09,3765.09,1777,1725,52,330,394,64,47735.47,43970.38,27.67,347,22574.12,0.25,33683,1633,0.0485,1.0563,94.51,29,8
3/28/2025,Midwest,MI05,INC_Q1_BONUS,Winter Shopper Incentive,Social,Mobile,New,3277.17,5624.35,8901.52,1270,1183,87,498,488,-10,74625.7,65724.18,63.08,191,22542.02,0.25,71886,9304,0.1294,0.1271,49.78,35,7.4
3/28/2025,Midwest,MI03,LOYALTY_Q1,Loyalty Rewards,Paid Search,Mobile,New,7687.74,1726.76,9414.5,322,285,37,106,121,15,9270.13,-144.37,32.53,24,6312.84,0.78,41309,5668,0.1372,0.0503,102.77,2,8.6
3/29/2025,Southeast,SO02,NEW_USER_Q1,New User Acquisition,Referral,Desktop,Returning,8387.09,6560.57,14947.66,264,229,35,447,451,4,25106.09,10158.43,109.63,16,3332.96,0.64,61500,843,0.0137,0.2716,46.33,3,7.9
3/29/2025,Midwest,MI04,LOYALTY_Q1,Loyalty Rewards,Referral,Desktop,Returning,723.56,7014.72,7738.28,1211,1178,33,424,458,34,115387.07,107648.79,97.95,419,75797.16,0.35,12984,1747,0.1346,0.6743,119.28,0,8
3/29/2025,West,WE04,LOYALTY_Q1,Loyalty Rewards,Paid Search,Desktop,Returning,1125.21,13478.45,14603.66,292,262,30,486,546,60,13579.57,-1024.09,51.83,203,44279.74,0.61,55383,1586,0.0286,0.1652,86.92,2,8
